Reservoir,Site,Date,Time,Depth_m,Filter,Fe_mgL,Mn_mgL,count_Fe_mgL,count_Mn_mgL
FCR,50,2014-07-14,NA      ,6.2,S,3.175,1.27083,1,1
FCR,50,2014-07-14,NA      ,6.2,T,3.175,1.372,1,1
FCR,50,2014-07-14,NA      ,8,S,3.173,1.28831,1,1
FCR,50,2014-07-14,NA      ,8,T,3.173,1.36,1,1
FCR,50,2014-07-14,NA      ,9,S,3.08,1.26756,1,1
FCR,50,2014-07-14,NA      ,9,T,3.089,1.299,1,1
FCR,50,2014-07-21,NA      ,0.1,S,0.3381,0.0061,1,1
FCR,50,2014-07-21,NA      ,0.1,T,0.3381,0.0084,1,1
FCR,50,2014-07-21,NA      ,0.8,S,0.3251,0.0106,1,1
FCR,50,2014-07-21,NA      ,0.8,T,0.3251,0.0106,1,1
FCR,50,2014-07-21,NA      ,1.6,S,0.3073,0.0098,1,1
FCR,50,2014-07-21,NA      ,1.6,T,0.3286,0.0098,1,1
FCR,50,2014-07-21,NA      ,2.8,S,0.3623,0.0138,1,1
FCR,50,2014-07-21,NA      ,2.8,T,0.3759,0.0138,1,1
FCR,50,2014-07-21,NA      ,3.8,S,0.2962,0.05976,1,1
FCR,50,2014-07-21,NA      ,3.8,T,0.2962,0.0993,1,1
FCR,50,2014-07-21,NA      ,5,S,1.226,0.8331,1,1
FCR,50,2014-07-21,NA      ,5,T,1.226,0.8331,1,1
FCR,50,2014-07-21,NA      ,6.2,S,1.98,0.80029,1,1
FCR,50,2014-07-21,NA      ,6.2,T,1.98,0.8726,1,1
FCR,50,2014-07-21,NA      ,8,S,2.797,1.268,1,1
FCR,50,2014-07-21,NA      ,8,T,2.797,1.268,1,1
FCR,50,2014-07-21,NA      ,9,S,3.561,1.53176,1,1
FCR,50,2014-07-21,NA      ,9,T,3.845,1.577,1,1
FCR,50,2014-07-28,NA      ,0.1,S,0.3155,0.00696,1,1
FCR,50,2014-07-28,NA      ,0.1,T,0.3155,0.0111,1,1
FCR,50,2014-07-28,NA      ,0.8,S,0.2664,0.00383,1,1
FCR,50,2014-07-28,NA      ,0.8,T,0.2814,0.01034,1,1
FCR,50,2014-07-28,NA      ,1.6,S,0.2996,0.00424,1,1
FCR,50,2014-07-28,NA      ,1.6,T,0.2996,0.01061,1,1
FCR,50,2014-07-28,NA      ,2.8,S,0.2918,0.00319,1,1
FCR,50,2014-07-28,NA      ,2.8,T,0.3055,0.0098,1,1
FCR,50,2014-07-28,NA      ,3.8,S,0.3171,0.01728,1,1
FCR,50,2014-07-28,NA      ,3.8,T,0.3171,0.02853,1,1
FCR,50,2014-07-28,NA      ,5,S,1.761,1.12046,1,1
FCR,50,2014-07-28,NA      ,5,T,1.838,1.228,1,1
FCR,50,2014-07-28,NA      ,6.2,S,4.367,1.73074,1,1
FCR,50,2014-07-28,NA      ,6.2,T,4.493,1.901,1,1
FCR,50,2014-07-28,NA      ,8,S,4.546,1.859,1,1
FCR,50,2014-07-28,NA      ,8,T,4.546,1.859,1,1
FCR,50,2014-07-28,NA      ,9,S,4.739,1.87172,1,1
FCR,50,2014-07-28,NA      ,9,T,5.074,2.06,1,1
FCR,50,2014-08-04,NA      ,0.1,S,0.3518,0.00775,1,1
FCR,50,2014-08-04,NA      ,0.1,T,0.3518,0.0119,1,1
FCR,50,2014-08-04,NA      ,0.8,S,0.3156,0.00492,1,1
FCR,50,2014-08-04,NA      ,0.8,T,0.316,0.01318,1,1
FCR,50,2014-08-04,NA      ,1.6,S,0.3184,0.00408,1,1
FCR,50,2014-08-04,NA      ,1.6,T,0.3184,0.01152,1,1
FCR,50,2014-08-04,NA      ,2.8,S,0.3849,0.00516,1,1
FCR,50,2014-08-04,NA      ,2.8,T,0.3849,0.01493,1,1
FCR,50,2014-08-04,NA      ,3.8,S,0.4408,0.08565,1,1
FCR,50,2014-08-04,NA      ,3.8,T,0.4419,0.151,1,1
FCR,50,2014-08-04,NA      ,5,S,2.513,1.27367,1,1
FCR,50,2014-08-04,NA      ,5,T,2.513,1.38,1,1
FCR,50,2014-08-04,NA      ,6.2,S,3.558,1.5073,1,1
FCR,50,2014-08-04,NA      ,6.2,T,3.558,1.607,1,1
FCR,50,2014-08-04,NA      ,8,S,5.606,2.04663,1,1
FCR,50,2014-08-04,NA      ,8,T,5.621,2.158,1,1
FCR,50,2014-08-04,NA      ,9,S,9.468,2.7391,1,1
FCR,50,2014-08-04,NA      ,9,T,9.468,2.786,1,1
FCR,50,2014-08-11,NA      ,0.1,S,0.3017,0.00748,1,1
FCR,50,2014-08-11,NA      ,0.1,T,0.306,0.01154,1,1
FCR,50,2014-08-11,NA      ,0.8,S,0.3079,0.00492,1,1
FCR,50,2014-08-11,NA      ,0.8,T,0.3082,0.013,1,1
FCR,50,2014-08-11,NA      ,1.6,S,0.3027,0.00442,1,1
FCR,50,2014-08-11,NA      ,1.6,T,0.3027,0.01234,1,1
FCR,50,2014-08-11,NA      ,2.8,S,0.4029,0.00549,1,1
FCR,50,2014-08-11,NA      ,2.8,T,0.4042,0.01568,1,1
FCR,50,2014-08-11,NA      ,3.8,S,0.3872,0.04418,1,1
FCR,50,2014-08-11,NA      ,3.8,T,0.3872,0.07768,1,1
FCR,50,2014-08-11,NA      ,5,S,2.248,1.63823,1,1
FCR,50,2014-08-11,NA      ,5,T,2.248,1.779,1,1
FCR,50,2014-08-11,NA      ,6.2,S,2.632,1.12466,1,1
FCR,50,2014-08-11,NA      ,6.2,T,2.632,1.198,1,1
FCR,50,2014-08-11,NA      ,8,S,5.148,1.93763,1,1
FCR,50,2014-08-11,NA      ,8,T,5.148,2.083,1,1
FCR,50,2014-08-11,NA      ,9,S,12.86,2.80126,1,1
FCR,50,2014-08-11,NA      ,9,T,13.07,2.914,1,1
FCR,50,2014-08-18,NA      ,0.1,S,0.2475,0.00862,1,1
FCR,50,2014-08-18,NA      ,0.1,T,0.2637,0.01526,1,1
FCR,50,2014-08-18,NA      ,0.8,S,0.221,0.0046,1,1
FCR,50,2014-08-18,NA      ,0.8,T,0.2398,0.01336,1,1
FCR,50,2014-08-18,NA      ,1.6,S,0.2614,0.00432,1,1
FCR,50,2014-08-18,NA      ,1.6,T,0.2614,0.012,1,1
FCR,50,2014-08-18,NA      ,2.8,S,0.3454,0.0044,1,1
FCR,50,2014-08-18,NA      ,2.8,T,0.3553,0.01318,1,1
FCR,50,2014-08-18,NA      ,3.8,S,0.3805,0.0194,1,1
FCR,50,2014-08-18,NA      ,3.8,T,0.3805,0.03365,1,1
FCR,50,2014-08-18,NA      ,5,S,0.7264,0.68972,1,1
FCR,50,2014-08-18,NA      ,5,T,0.7379,0.7334,1,1
FCR,50,2014-08-18,NA      ,6.2,S,5.168,1.93464,1,1
FCR,50,2014-08-18,NA      ,6.2,T,5.168,2.087,1,1
FCR,50,2014-08-18,NA      ,8,S,8.845,2.60387,1,1
FCR,50,2014-08-18,NA      ,8,T,8.845,2.784,1,1
FCR,50,2014-08-18,NA      ,9,S,33.51,4.0358,1,1
FCR,50,2014-08-18,NA      ,9,T,33.51,4.146,1,1
FCR,50,2014-08-25,NA      ,0.1,S,0.2398,0.00558,1,1
FCR,50,2014-08-25,NA      ,0.1,T,0.2654,0.0104,1,1
FCR,50,2014-08-25,NA      ,0.8,S,0.2279,0.00377,1,1
FCR,50,2014-08-25,NA      ,0.8,T,0.2279,0.01014,1,1
FCR,50,2014-08-25,NA      ,1.6,S,0.2414,0.0039,1,1
FCR,50,2014-08-25,NA      ,1.6,T,0.2414,0.01052,1,1
FCR,50,2014-08-25,NA      ,2.8,S,0.2807,0.00334,1,1
FCR,50,2014-08-25,NA      ,2.8,T,0.3004,0.00976,1,1
FCR,50,2014-08-25,NA      ,3.8,S,0.4878,0.6261,1,1
FCR,50,2014-08-25,NA      ,3.8,T,0.7423,0.6261,1,1
FCR,50,2014-08-25,NA      ,5,S,0.8885,1.759,1,1
FCR,50,2014-08-25,NA      ,5,T,1.535,1.765,1,1
FCR,50,2014-08-25,NA      ,6.2,S,2.081,1.929,1,1
FCR,50,2014-08-25,NA      ,6.2,T,3.381,2.046,1,1
FCR,50,2014-08-25,NA      ,8,S,3.961,2.05415,1,1
FCR,50,2014-08-25,NA      ,8,T,4.136,2.211,1,1
FCR,50,2014-08-25,NA      ,9,S,4.55,2.44382,1,1
FCR,50,2014-08-25,NA      ,9,T,4.781,2.525,1,1
FCR,50,2014-09-03,NA      ,0.1,S,0.1512,0.0048,1,1
FCR,50,2014-09-03,NA      ,0.1,T,0.1965,0.0087,1,1
FCR,50,2014-09-03,NA      ,0.8,S,0.161,0.0056,1,1
FCR,50,2014-09-03,NA      ,0.8,T,0.181,0.0098,1,1
FCR,50,2014-09-03,NA      ,1.6,S,0.1501,0.0055,1,1
FCR,50,2014-09-03,NA      ,1.6,T,0.2087,0.0113,1,1
FCR,50,2014-09-03,NA      ,2.8,S,0.1334,0.0047,1,1
FCR,50,2014-09-03,NA      ,2.8,T,0.204,0.0087,1,1
FCR,50,2014-09-03,NA      ,3.8,S,0.4165,0.3934,1,1
FCR,50,2014-09-03,NA      ,3.8,T,1.094,0.6783,1,1
FCR,50,2014-09-03,NA      ,5,S,1.401,1.234,1,1
FCR,50,2014-09-03,NA      ,5,T,2.918,1.242,1,1
FCR,50,2014-09-03,NA      ,6.2,S,2.097,1.923,1,1
FCR,50,2014-09-03,NA      ,6.2,T,3.537,1.923,1,1
FCR,50,2014-09-03,NA      ,8,S,1.595,1.683,1,1
FCR,50,2014-09-03,NA      ,8,T,3.567,1.994,1,1
FCR,50,2014-09-03,NA      ,9,S,2.348,2.029,1,1
FCR,50,2014-09-03,NA      ,9,T,3.701,2.029,1,1
FCR,50,2014-09-08,NA      ,0.1,S,0.1837,0.0064,1,1
FCR,50,2014-09-08,NA      ,0.1,T,0.1837,0.0071,1,1
FCR,50,2014-09-08,NA      ,0.8,S,0.1475,0.0047,1,1
FCR,50,2014-09-08,NA      ,0.8,T,0.1857,0.0077,1,1
FCR,50,2014-09-08,NA      ,1.6,S,0.1592,0.004,1,1
FCR,50,2014-09-08,NA      ,1.6,T,0.1592,0.0056,1,1
FCR,50,2014-09-08,NA      ,2.8,S,0.1377,0.0035,1,1
FCR,50,2014-09-08,NA      ,2.8,T,0.2052,0.0083,1,1
FCR,50,2014-09-08,NA      ,3.8,S,0.1491,0.0317,1,1
FCR,50,2014-09-08,NA      ,3.8,T,0.1597,0.0317,1,1
FCR,50,2014-09-08,NA      ,5,S,0.512,0.7366,1,1
FCR,50,2014-09-08,NA      ,5,T,0.8944,0.7854,1,1
FCR,50,2014-09-08,NA      ,6.2,S,1.247,1.399,1,1
FCR,50,2014-09-08,NA      ,6.2,T,1.634,1.399,1,1
FCR,50,2014-09-08,NA      ,8,S,1.542,1.748,1,1
FCR,50,2014-09-08,NA      ,8,T,3.257,2.04,1,1
FCR,50,2014-09-08,NA      ,9,S,1.335,1.96,1,1
FCR,50,2014-09-08,NA      ,9,T,3.471,2.155,1,1
FCR,50,2014-09-15,NA      ,0.1,S,0.2012,0.0076,1,1
FCR,50,2014-09-15,NA      ,0.1,T,0.2613,0.0093,1,1
FCR,50,2014-09-15,NA      ,0.8,S,0.2406,0.009,1,1
FCR,50,2014-09-15,NA      ,0.8,T,0.278,0.0115,1,1
FCR,50,2014-09-15,NA      ,1.6,S,0.22,0.0077,1,1
FCR,50,2014-09-15,NA      ,1.6,T,0.2598,0.0098,1,1
FCR,50,2014-09-15,NA      ,2.8,S,0.2199,0.0067,1,1
FCR,50,2014-09-15,NA      ,2.8,T,0.3046,0.0125,1,1
FCR,50,2014-09-15,NA      ,3.8,S,0.2187,0.0071,1,1
FCR,50,2014-09-15,NA      ,3.8,T,0.2607,0.0096,1,1
FCR,50,2014-09-15,NA      ,5,S,0.9845,1.259,1,1
FCR,50,2014-09-15,NA      ,5,T,1.336,1.349,1,1
FCR,50,2014-09-15,NA      ,6.2,S,1.866,1.767,1,1
FCR,50,2014-09-15,NA      ,6.2,T,2.338,1.83,1,1
FCR,50,2014-09-15,NA      ,8,S,3.353,1.891,1,1
FCR,50,2014-09-15,NA      ,8,T,5.979,1.945,1,1
FCR,50,2014-09-15,NA      ,9,S,2.738,2.255,1,1
FCR,50,2014-09-15,NA      ,9,T,2.998,2.264,1,1
FCR,50,2014-09-22,NA      ,0.8,S,0.1742,0.0049,1,1
FCR,50,2014-09-22,NA      ,0.8,T,0.277,0.0115,1,1
FCR,50,2014-09-22,NA      ,1.6,S,0.1796,0.0054,1,1
FCR,50,2014-09-22,NA      ,1.6,T,0.2733,0.0111,1,1
FCR,50,2014-09-22,NA      ,2.8,S,0.1878,0.0051,1,1
FCR,50,2014-09-22,NA      ,2.8,T,0.2728,0.0106,1,1
FCR,50,2014-09-22,NA      ,3.8,S,0.1926,0.0051,1,1
FCR,50,2014-09-22,NA      ,3.8,T,0.3289,0.0148,1,1
FCR,50,2014-09-22,NA      ,5,S,0.7917,0.9795,1,1
FCR,50,2014-09-22,NA      ,5,T,1.232,1.032,1,1
FCR,50,2014-09-22,NA      ,6.2,S,5.466,2.077,1,1
FCR,50,2014-09-22,NA      ,6.2,T,5.871,2.102,1,1
FCR,50,2014-09-22,NA      ,8,S,4.022,2.321,1,1
FCR,50,2014-09-22,NA      ,8,T,4.429,2.321,1,1
FCR,50,2014-09-22,NA      ,9,S,2.631,2.758,1,1
FCR,50,2014-09-22,NA      ,9,T,3.491,2.76,1,1
FCR,50,2014-09-29,NA      ,0.8,S,0.1508,0.0097,1,1
FCR,50,2014-09-29,NA      ,0.8,T,0.263,0.0251,1,1
FCR,50,2014-09-29,NA      ,1.6,S,0.1927,0.0143,1,1
FCR,50,2014-09-29,NA      ,1.6,T,0.2846,0.0244,1,1
FCR,50,2014-09-29,NA      ,2.8,S,0.2216,0.0171,1,1
FCR,50,2014-09-29,NA      ,2.8,T,0.3157,0.0267,1,1
FCR,50,2014-09-29,NA      ,3.8,S,0.2633,0.0229,1,1
FCR,50,2014-09-29,NA      ,3.8,T,0.4248,0.0418,1,1
FCR,50,2014-09-29,NA      ,5,S,0.6064,0.2151,1,1
FCR,50,2014-09-29,NA      ,5,T,0.8958,0.305,1,1
FCR,50,2014-09-29,NA      ,6.2,S,3.356,1.705,1,1
FCR,50,2014-09-29,NA      ,6.2,T,3.843,1.705,1,1
FCR,50,2014-09-29,NA      ,8,S,1.321,2.212,1,1
FCR,50,2014-09-29,NA      ,8,T,2.559,2.373,1,1
FCR,50,2014-09-29,NA      ,9,S,1.073,2.56,1,1
FCR,50,2014-09-29,NA      ,9,T,2.241,2.628,1,1
FCR,50,2014-10-15,NA      ,0.1,S,0.117,0.0042,1,1
FCR,50,2014-10-15,NA      ,0.1,T,0.317,0.0327,1,1
FCR,50,2014-10-15,NA      ,0.8,S,0.2336,0.0276,1,1
FCR,50,2014-10-15,NA      ,0.8,T,0.3081,0.0359,1,1
FCR,50,2014-10-15,NA      ,1.6,S,0.1718,0.0152,1,1
FCR,50,2014-10-15,NA      ,1.6,T,0.3007,0.034,1,1
FCR,50,2014-10-15,NA      ,2.8,S,0.1774,0.0167,1,1
FCR,50,2014-10-15,NA      ,2.8,T,0.3001,0.0335,1,1
FCR,50,2014-10-15,NA      ,3.8,S,0.2176,0.0229,1,1
FCR,50,2014-10-15,NA      ,3.8,T,0.3026,0.0346,1,1
FCR,50,2014-10-15,NA      ,5,S,0.2818,0.1365,1,1
FCR,50,2014-10-15,NA      ,5,T,0.4616,0.195,1,1
FCR,50,2014-10-15,NA      ,6.2,S,0.7528,1.388,1,1
FCR,50,2014-10-15,NA      ,6.2,T,1.082,1.602,1,1
FCR,50,2014-10-15,NA      ,8,S,0.5466,2.132,1,1
FCR,50,2014-10-15,NA      ,8,T,1.231,2.329,1,1
FCR,50,2014-10-15,NA      ,9,S,0.7097,2.256,1,1
FCR,50,2014-10-15,NA      ,9,T,1.234,2.28,1,1
FCR,50,2014-10-23,NA      ,0.1,S,0.2534,0.3838,1,1
FCR,50,2014-10-23,NA      ,0.1,T,0.4536,0.462,1,1
FCR,50,2014-10-23,NA      ,0.8,S,0.1683,0.3413,1,1
FCR,50,2014-10-23,NA      ,0.8,T,0.4523,0.453,1,1
FCR,50,2014-10-23,NA      ,1.6,S,0.2759,0.3908,1,1
FCR,50,2014-10-23,NA      ,1.6,T,0.4488,0.4588,1,1
FCR,50,2014-10-23,NA      ,2.8,S,0.2287,0.3697,1,1
FCR,50,2014-10-23,NA      ,2.8,T,0.4517,0.4551,1,1
FCR,50,2014-10-23,NA      ,3.8,S,0.2092,0.3598,1,1
FCR,50,2014-10-23,NA      ,3.8,T,0.4446,0.455,1,1
FCR,50,2014-10-23,NA      ,5,S,0.2661,0.3887,1,1
FCR,50,2014-10-23,NA      ,5,T,0.5417,0.4696,1,1
FCR,50,2014-10-23,NA      ,6.2,S,0.2438,0.3893,1,1
FCR,50,2014-10-23,NA      ,6.2,T,0.4607,0.4753,1,1
FCR,50,2014-10-23,NA      ,8,S,0.5082,0.4143,1,1
FCR,50,2014-10-23,NA      ,8,T,1.827,0.6354,1,1
FCR,50,2014-10-23,NA      ,9,S,0.2441,0.3849,1,1
FCR,50,2014-10-23,NA      ,9,T,0.4988,0.47,1,1
FCR,50,2014-11-10,NA      ,0.1,S,0.086,0.022,1,1
FCR,50,2014-11-10,NA      ,0.1,T,0.1713,0.0463,1,1
FCR,50,2014-11-10,NA      ,0.8,S,0.0721,0.0141,1,1
FCR,50,2014-11-10,NA      ,0.8,T,0.1993,0.057,1,1
FCR,50,2014-11-10,NA      ,1.6,S,0.1107,0.0297,1,1
FCR,50,2014-11-10,NA      ,1.6,T,0.205,0.0576,1,1
FCR,50,2014-11-10,NA      ,2.8,S,0.0758,0.0137,1,1
FCR,50,2014-11-10,NA      ,2.8,T,0.2088,0.0579,1,1
FCR,50,2014-11-10,NA      ,3.8,S,0.1099,0.0276,1,1
FCR,50,2014-11-10,NA      ,3.8,T,0.2082,0.0594,1,1
FCR,50,2014-11-10,NA      ,5,S,0.1552,0.0437,1,1
FCR,50,2014-11-10,NA      ,5,T,0.192,0.0545,1,1
FCR,50,2014-11-10,NA      ,6.2,S,0.1543,0.042,1,1
FCR,50,2014-11-10,NA      ,6.2,T,0.1965,0.0543,1,1
FCR,50,2014-11-10,NA      ,8,S,0.1224,0.0319,1,1
FCR,50,2014-11-10,NA      ,8,T,0.1994,0.0551,1,1
FCR,50,2014-11-10,NA      ,9,S,0.0829,0.0173,1,1
FCR,50,2014-11-10,NA      ,9,T,0.2084,0.0565,1,1
FCR,50,2015-03-31,NA      ,0.1,S,0.1573,0.0016,1,1
FCR,50,2015-03-31,NA      ,0.1,T,0.423,0.0194,1,1
FCR,50,2015-03-31,NA      ,1.6,S,0.1774,0.0044,1,1
FCR,50,2015-03-31,NA      ,1.6,T,0.4142,0.0201,1,1
FCR,50,2015-03-31,NA      ,3.8,S,0.1881,0.0024,1,1
FCR,50,2015-03-31,NA      ,3.8,T,0.4456,0.0223,1,1
FCR,50,2015-03-31,NA      ,5,S,0.1906,0.0023,1,1
FCR,50,2015-03-31,NA      ,5,T,0.4765,0.0256,1,1
FCR,50,2015-03-31,NA      ,6.2,S,0.1878,0.0053,1,1
FCR,50,2015-03-31,NA      ,6.2,T,0.4853,0.033,1,1
FCR,50,2015-03-31,NA      ,8,S,0.2415,0.0553,1,1
FCR,50,2015-03-31,NA      ,8,T,0.5974,0.0982,1,1
FCR,50,2015-03-31,NA      ,9,S,0.2585,0.0771,1,1
FCR,50,2015-03-31,NA      ,9,T,0.658,0.1265,1,1
FCR,50,2015-04-07,NA      ,0.1,S,0.2028,0.003,1,1
FCR,50,2015-04-07,NA      ,0.1,T,0.4201,0.0175,1,1
FCR,50,2015-04-07,NA      ,1.6,S,0.1967,0.0035,1,1
FCR,50,2015-04-07,NA      ,1.6,T,0.4232,0.0167,1,1
FCR,50,2015-04-07,NA      ,3.8,S,0.1901,0.0023,1,1
FCR,50,2015-04-07,NA      ,3.8,T,0.4477,0.0179,1,1
FCR,50,2015-04-07,NA      ,5,S,0.1679,6e-4,1,1
FCR,50,2015-04-07,NA      ,5,T,0.3961,0.0164,1,1
FCR,50,2015-04-07,NA      ,6.2,S,0.1983,0.0055,1,1
FCR,50,2015-04-07,NA      ,6.2,T,0.4459,0.0356,1,1
FCR,50,2015-04-07,NA      ,8,S,0.2172,0.0133,1,1
FCR,50,2015-04-07,NA      ,8,T,0.4838,0.0601,1,1
FCR,50,2015-04-07,NA      ,9,S,0.2327,0.0371,1,1
FCR,50,2015-04-07,NA      ,9,T,0.5157,0.0942,1,1
FCR,50,2015-04-13,NA      ,0.1,S,0.2008,7e-4,1,1
FCR,50,2015-04-13,NA      ,0.1,T,0.4334,0.0209,1,1
FCR,50,2015-04-13,NA      ,1.6,S,0.1978,0.0016,1,1
FCR,50,2015-04-13,NA      ,1.6,T,0.4476,0.0228,1,1
FCR,50,2015-04-13,NA      ,3.8,S,0.1845,5e-4,1,1
FCR,50,2015-04-13,NA      ,3.8,T,0.4464,0.0237,1,1
FCR,50,2015-04-13,NA      ,5,S,0.1417,7e-4,1,1
FCR,50,2015-04-13,NA      ,5,T,0.3647,0.03,1,1
FCR,50,2015-04-13,NA      ,6.2,S,0.178,0.0062,1,1
FCR,50,2015-04-13,NA      ,6.2,T,0.4121,0.0494,1,1
FCR,50,2015-04-13,NA      ,8,S,0.2172,0.0319,1,1
FCR,50,2015-04-13,NA      ,8,T,0.4866,0.0936,1,1
FCR,50,2015-04-13,NA      ,9,S,0.2213,0.0389,1,1
FCR,50,2015-04-13,NA      ,9,T,0.5329,0.1272,1,1
FCR,50,2015-04-16,NA      ,0.1,S,0.1887,9e-4,1,1
FCR,50,2015-04-16,NA      ,0.1,T,0.3544,0.0121,1,1
FCR,50,2015-04-16,NA      ,0.8,S,0.1889,0.0013,1,1
FCR,50,2015-04-16,NA      ,0.8,T,0.333,0.0099,1,1
FCR,50,2015-04-16,NA      ,1.6,S,0.1875,0.0012,1,1
FCR,50,2015-04-16,NA      ,1.6,T,0.2992,0.0055,1,1
FCR,50,2015-04-16,NA      ,2.8,S,0.1733,8e-4,1,1
FCR,50,2015-04-16,NA      ,2.8,T,0.3183,0.0086,1,1
FCR,50,2015-04-16,NA      ,3.8,S,0.1722,0.001,1,1
FCR,50,2015-04-16,NA      ,3.8,T,0.3031,0.0066,1,1
FCR,50,2015-04-16,NA      ,5,S,0.1285,0.0045,1,1
FCR,50,2015-04-16,NA      ,5,T,0.2546,0.0134,1,1
FCR,50,2015-04-16,NA      ,6.2,S,0.1558,0.0068,1,1
FCR,50,2015-04-16,NA      ,6.2,T,0.2938,0.0115,1,1
FCR,50,2015-04-16,NA      ,8,S,0.2109,0.0415,1,1
FCR,50,2015-04-16,NA      ,8,T,0.4182,0.0415,1,1
FCR,50,2015-04-16,NA      ,9,S,0.2565,0.061,1,1
FCR,50,2015-04-16,NA      ,9,T,0.4761,0.061,1,1
FCR,50,2015-04-19,NA      ,0.1,S,0.1964,0.0034,1,1
FCR,50,2015-04-19,NA      ,0.1,T,0.4181,0.0203,1,1
FCR,50,2015-04-19,NA      ,0.8,S,0.1963,0.0027,1,1
FCR,50,2015-04-19,NA      ,0.8,T,0.4105,0.0201,1,1
FCR,50,2015-04-19,NA      ,1.6,S,0.1954,0.0015,1,1
FCR,50,2015-04-19,NA      ,1.6,T,0.4338,0.0206,1,1
FCR,50,2015-04-19,NA      ,2.8,S,0.1911,0.0019,1,1
FCR,50,2015-04-19,NA      ,2.8,T,0.4155,0.0194,1,1
FCR,50,2015-04-19,NA      ,3.8,S,0.1442,0.0021,1,1
FCR,50,2015-04-19,NA      ,3.8,T,0.377,0.0243,1,1
FCR,50,2015-04-19,NA      ,5,S,0.1336,0.0296,1,1
FCR,50,2015-04-19,NA      ,5,T,0.3911,0.0571,1,1
FCR,50,2015-04-19,NA      ,6.2,S,0.1684,0.0534,1,1
FCR,50,2015-04-19,NA      ,6.2,T,0.4618,0.0879,1,1
FCR,50,2015-04-19,NA      ,8,S,0.196,0.0618,1,1
FCR,50,2015-04-19,NA      ,8,T,0.4574,0.1053,1,1
FCR,50,2015-04-19,NA      ,9,S,0.2736,0.2099,1,1
FCR,50,2015-04-19,NA      ,9,T,0.7269,0.2509,1,1
FCR,50,2015-04-21,NA      ,0.1,S,0.1832,0.0028,1,1
FCR,50,2015-04-21,NA      ,0.1,T,0.4501,0.0238,1,1
FCR,50,2015-04-21,NA      ,1.6,S,0.1871,0.0031,1,1
FCR,50,2015-04-21,NA      ,1.6,T,0.4545,0.024,1,1
FCR,50,2015-04-21,NA      ,3.8,S,0.132,0.0022,1,1
FCR,50,2015-04-21,NA      ,3.8,T,0.408,0.0286,1,1
FCR,50,2015-04-21,NA      ,5,S,0.1022,0.0078,1,1
FCR,50,2015-04-21,NA      ,5,T,0.3814,0.0399,1,1
FCR,50,2015-04-21,NA      ,6.2,S,0.1421,0.008,1,1
FCR,50,2015-04-21,NA      ,6.2,T,0.4142,0.0425,1,1
FCR,50,2015-04-21,NA      ,8,S,0.247,0.1336,1,1
FCR,50,2015-04-21,NA      ,8,T,0.7199,0.2047,1,1
FCR,50,2015-04-21,NA      ,9,S,0.245,0.156,1,1
FCR,50,2015-04-21,NA      ,9,T,0.7196,0.2143,1,1
FCR,50,2015-04-25,NA      ,0.1,S,0.1832,0.0031,1,1
FCR,50,2015-04-25,NA      ,0.1,T,0.3094,0.0094,1,1
FCR,50,2015-04-25,NA      ,0.8,S,0.1818,0.0035,1,1
FCR,50,2015-04-25,NA      ,0.8,T,0.3292,0.0089,1,1
FCR,50,2015-04-25,NA      ,1.6,S,0.1879,0.0031,1,1
FCR,50,2015-04-25,NA      ,1.6,T,0.3117,0.0081,1,1
FCR,50,2015-04-25,NA      ,2.8,S,0.2094,0.0027,1,1
FCR,50,2015-04-25,NA      ,2.8,T,0.3881,0.0119,1,1
FCR,50,2015-04-25,NA      ,3.8,S,0.1661,0.0065,1,1
FCR,50,2015-04-25,NA      ,3.8,T,0.4029,0.0239,1,1
FCR,50,2015-04-25,NA      ,5,S,0.1567,0.0317,1,1
FCR,50,2015-04-25,NA      ,5,T,0.3419,0.0558,1,1
FCR,50,2015-04-25,NA      ,6.2,S,0.1924,0.0635,1,1
FCR,50,2015-04-25,NA      ,6.2,T,0.3535,0.0693,1,1
FCR,50,2015-04-25,NA      ,8,S,0.2181,0.0737,1,1
FCR,50,2015-04-25,NA      ,8,T,0.4081,0.0835,1,1
FCR,50,2015-04-25,NA      ,9,S,0.3304,0.2006,1,1
FCR,50,2015-04-25,NA      ,9,T,0.7398,0.2385,1,1
FCR,50,2015-04-28,NA      ,0.1,S,0.1394,0.0048,1,1
FCR,50,2015-04-28,NA      ,0.1,T,0.3872,0.0161,1,1
FCR,50,2015-04-28,NA      ,0.8,S,0.105,0.004,1,1
FCR,50,2015-04-28,NA      ,0.8,T,0.3957,0.0183,1,1
FCR,50,2015-04-28,NA      ,1.6,S,0.1402,0.0044,1,1
FCR,50,2015-04-28,NA      ,1.6,T,0.4061,0.0182,1,1
FCR,50,2015-04-28,NA      ,2.8,S,0.1407,0.0037,1,1
FCR,50,2015-04-28,NA      ,2.8,T,0.3966,0.0176,1,1
FCR,50,2015-04-28,NA      ,3.8,S,0.1366,0.0037,1,1
FCR,50,2015-04-28,NA      ,3.8,T,0.4092,0.019,1,1
FCR,50,2015-04-28,NA      ,5,S,0.1016,0.0178,1,1
FCR,50,2015-04-28,NA      ,5,T,0.4258,0.077,1,1
FCR,50,2015-04-28,NA      ,6.2,S,0.134,0.037,1,1
FCR,50,2015-04-28,NA      ,6.2,T,0.4568,0.103,1,1
FCR,50,2015-04-28,NA      ,8,S,0.1876,0.0896,1,1
